index,lat,lon,ADM1_EN,ADM2_EN
312,33.00500000000049,130.69000000000108, Kumamoto,Yamaga City
313,33.00500000000049,130.74500000000108, Kumamoto,Yamaga City
314,33.050000000000495,130.69000000000108, Kumamoto,Yamaga City
315,33.050000000000495,130.74500000000108, Kumamoto,Yamaga City
316,33.050000000000495,130.8000000000011, Kumamoto,Yamaga City
317,32.69000000000048,129.81000000000097, Nagasaki,Nagasaki City
318,32.73500000000048,129.86500000000098, Nagasaki,Nagasaki City
319,32.780000000000484,129.86500000000098, Nagasaki,Nagasaki City
320,32.825000000000486,129.86500000000098, Nagasaki,Nagayo-cho
321,32.825000000000486,129.975000000001, Nagasaki,Isahaya City
322,32.91500000000049,129.975000000001, Nagasaki,Omura City
323,32.87000000000049,130.52500000000106, Kumamoto,Tamana City
324,32.87000000000049,130.58000000000106, Kumamoto,Tamana City
325,32.91500000000049,130.52500000000106, Kumamoto,Tamana City
326,32.91500000000049,130.58000000000106, Kumamoto,Tamana City
327,32.87000000000049,130.63500000000107, Kumamoto,Gyokuto-machi
328,32.91500000000049,130.63500000000107, Kumamoto,Gyokuto-machi
329,32.96000000000049,130.47000000000105, Kumamoto,Arao City
330,33.050000000000495,130.140000000001, Saga,Kashima City
331,33.095000000000496,130.085000000001, Saga,Kashima City
332,33.00500000000049,130.41500000000104, Fukuoka,Omuta City
333,33.00500000000049,130.47000000000105, Fukuoka,Omuta City
334,33.050000000000495,130.47000000000105, Fukuoka,Omuta City
335,33.00500000000049,130.52500000000106, Kumamoto,Nankan-machi
336,33.050000000000495,130.52500000000106, Kumamoto,Nankan-machi
337,33.095000000000496,130.41500000000104, Fukuoka,Yanagawa City
338,33.1400000000005,130.41500000000104, Fukuoka,Yanagawa City
339,33.1850000000005,130.41500000000104, Fukuoka,Yanagawa City
340,33.095000000000496,130.47000000000105, Fukuoka,Miyama City
341,33.095000000000496,130.52500000000106, Fukuoka,Miyama City
342,33.1400000000005,130.47000000000105, Fukuoka,Miyama City
343,33.1400000000005,130.52500000000106, Fukuoka,Miyama City
344,33.2300000000005,130.085000000001, Saga,Takeo City
345,33.1400000000005,130.085000000001, Saga,Shiroishi-cho
346,33.1400000000005,130.140000000001, Saga,Shiroishi-cho
347,33.1850000000005,130.085000000001, Saga,Shiroishi-cho
348,33.1850000000005,130.140000000001, Saga,Shiroishi-cho
349,33.1850000000005,130.19500000000102, Saga,Shiroishi-cho
350,33.1850000000005,130.58000000000106, Fukuoka,Yame City
351,33.2300000000005,130.52500000000106, Fukuoka,Yame City
352,33.2300000000005,130.58000000000106, Fukuoka,Yame City
353,33.2300000000005,130.63500000000107, Fukuoka,Yame City
354,33.1850000000005,130.30500000000103, Saga,Saga City
