index,_,lat,lon,ADM1_EN,ADM2_EN
593,14381,37.99999999999997,140.22499999999954, Yamagata,Takahata-machi
594,14382,37.99999999999997,140.44999999999953, Miyagi,Shichikashuku-machi
595,14383,37.99999999999997,140.67499999999953, Miyagi,Shiroishi City
596,14384,37.99999999999997,140.89999999999952, Miyagi,Watari-cho
597,14521,38.17999999999997,139.54999999999956, Niigata,Murakami City
598,14664,38.35999999999997,139.54999999999956, Niigata,Murakami City
599,14807,38.53999999999997,139.54999999999956, Niigata,Murakami City
600,14523,38.17999999999997,139.99999999999955, Yamagata,Shirataka-machi
601,14524,38.17999999999997,140.22499999999954, Yamagata,Kaminoyama City
602,14525,38.17999999999997,140.44999999999953, Yamagata,Yamagata City
603,14526,38.17999999999997,140.67499999999953, Miyagi,Kawasaki-machi
604,14527,38.17999999999997,140.89999999999952, Miyagi,Natori City
605,14665,38.35999999999997,139.77499999999955, Yamagata,Tsuruoka City
606,14808,38.53999999999997,139.77499999999955, Yamagata,Tsuruoka City
607,14809,38.53999999999997,139.99999999999955, Yamagata,Tsuruoka City
608,14951,38.71999999999997,139.77499999999955, Yamagata,Tsuruoka City
609,14666,38.35999999999997,139.99999999999955, Yamagata,Nishikawa-machi
610,14667,38.35999999999997,140.22499999999954, Yamagata,Sagae City
611,14668,38.35999999999997,140.44999999999953, Yamagata,Tendo City
612,14669,38.35999999999997,140.67499999999953, Miyagi,Aoba-ku
613,14670,38.35999999999997,140.89999999999952, Miyagi,Tomiya-machi
614,14810,38.53999999999997,140.22499999999954, Yamagata,Murayama City
615,14811,38.53999999999997,140.44999999999953, Yamagata,Obanazawa City
616,14812,38.53999999999997,140.67499999999953, Miyagi,Kami-machi
617,14813,38.53999999999997,140.89999999999952, Miyagi,Osaki City
618,14955,38.71999999999997,140.67499999999953, Miyagi,Osaki City
619,14956,38.71999999999997,140.89999999999952, Miyagi,Osaki City
620,15098,38.89999999999997,140.67499999999953, Miyagi,Osaki City
621,14814,38.53999999999997,141.12499999999952, Miyagi,Wakuya-cho
622,14815,38.53999999999997,141.3499999999995, Miyagi,Ishinomaki City
623,14952,38.71999999999997,139.99999999999955, Yamagata,Shonai-machi
624,14953,38.71999999999997,140.22499999999954, Yamagata,Okura-mura
625,14954,38.71999999999997,140.44999999999953, Yamagata,Funagata-machi
626,14957,38.71999999999997,141.12499999999952, Miyagi,Tome City
627,14958,38.71999999999997,141.3499999999995, Miyagi,Tome City
628,15095,38.89999999999997,139.99999999999955, Yamagata,Sakata City
629,15096,38.89999999999997,140.22499999999954, Yamagata,Mamurogawa-machi
630,15097,38.89999999999997,140.44999999999953, Yamagata,Kaneyama-machi
631,15099,38.89999999999997,140.89999999999952, Miyagi,Kurihara City
632,15100,38.89999999999997,141.12499999999952, Iwate,Ichinoseki City
633,15101,38.89999999999997,141.3499999999995, Iwate,Ichinoseki City
634,15244,39.07999999999997,141.3499999999995, Iwate,Ichinoseki City
635,15102,38.89999999999997,141.5749999999995, Miyagi,Kesennuma City
636,15238,39.07999999999997,139.99999999999955, Yamagata,Yuza-machi
637,15239,39.07999999999997,140.22499999999954, Akita,Yurihonjo City
638,15382,39.25999999999997,140.22499999999954, Akita,Yurihonjo City
639,15525,39.43999999999997,140.22499999999954, Akita,Yurihonjo City
640,15240,39.07999999999997,140.44999999999953, Akita,Yuzawa City
641,15241,39.07999999999997,140.67499999999953, Akita,Yuzawa City
642,15242,39.07999999999997,140.89999999999952, Iwate,Oshu City
643,15243,39.07999999999997,141.12499999999952, Iwate,Oshu City
644,15387,39.25999999999997,141.3499999999995, Iwate,Oshu City
645,15245,39.07999999999997,141.5749999999995, Iwate,Rikuzentakata City
646,15246,39.07999999999997,141.7999999999995, Iwate,Ofunato City
647,15381,39.25999999999997,139.99999999999955, Akita,Nikaho City
648,15383,39.25999999999997,140.44999999999953, Akita,Yokote City
649,15384,39.25999999999997,140.67499999999953, Akita,Yokote City
650,15385,39.25999999999997,140.89999999999952, Iwate,Kitakami City
651,15386,39.25999999999997,141.12499999999952, Iwate,Kitakami City
652,15528,39.43999999999997,140.89999999999952, Iwate,Kitakami City
653,15388,39.25999999999997,141.5749999999995, Iwate,Tono City
654,15531,39.43999999999997,141.5749999999995, Iwate,Tono City
655,15389,39.25999999999997,141.7999999999995, Iwate,Kamaishi City
656,15526,39.43999999999997,140.44999999999953, Akita,Daisen City
657,15669,39.61999999999997,140.44999999999953, Akita,Daisen City
658,15527,39.43999999999997,140.67499999999953, Akita,Misato-cho
659,15529,39.43999999999997,141.12499999999952, Iwate,Hanamaki City
660,15530,39.43999999999997,141.3499999999995, Iwate,Hanamaki City
661,15532,39.43999999999997,141.7999999999995, Iwate,Otsuchi-cho
662,15533,39.43999999999997,142.0249999999995, Iwate,Yamada-machi
663,15668,39.61999999999997,140.22499999999954, Akita,Akita City
664,15811,39.79999999999997,140.22499999999954, Akita,Akita City
665,15812,39.79999999999997,140.44999999999953, Akita,Akita City
666,15670,39.61999999999997,140.67499999999953, Akita,Semboku City
667,15813,39.79999999999997,140.67499999999953, Akita,Semboku City
668,15671,39.61999999999997,140.89999999999952, Iwate,Shizukuishi-cho
669,15814,39.79999999999997,140.89999999999952, Iwate,Shizukuishi-cho
670,15672,39.61999999999997,141.12499999999952, Iwate,Yahaba-cho
671,15673,39.61999999999997,141.3499999999995, Iwate,Morioka City
672,15816,39.79999999999997,141.3499999999995, Iwate,Morioka City
673,15674,39.61999999999997,141.5749999999995, Iwate,Miyako City
674,15675,39.61999999999997,141.7999999999995, Iwate,Miyako City
675,15815,39.79999999999997,141.12499999999952, Iwate,Takizawa City
676,15817,39.79999999999997,141.5749999999995, Iwate,Iwaizumi-cho
677,15818,39.79999999999997,141.7999999999995, Iwate,Iwaizumi-cho
678,15961,39.97999999999997,141.7999999999995, Iwate,Iwaizumi-cho
679,15953,39.97999999999997,139.99999999999955, Akita,Ogata-machi
680,15954,39.97999999999997,140.22499999999954, Akita,Gojome-machi
681,15955,39.97999999999997,140.44999999999953, Akita,Kitaakita City
682,15956,39.97999999999997,140.67499999999953, Akita,Kitaakita City
683,16098,40.15999999999997,140.44999999999953, Akita,Kitaakita City
684,15957,39.97999999999997,140.89999999999952, Iwate,Hachimantai City
